author,publication,title,content
CNN_Author_7,CNN,Sample Title 38 by CNN_Author_7,The recent travel has sparked debate in the media. The issue of travel continues to make headlines. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 39 by CNN_Author_7,The recent travel has sparked debate in the media. The issue of travel continues to make headlines. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 40 by CNN_Author_7,Many people are concerned about flight and its effects. A new report on vacation was published yesterday. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 41 by CNN_Author_7,A new report on vacation was published yesterday. Experts discussed how flight impacts society today. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 42 by CNN_Author_7,The issue of travel continues to make headlines. Many people are concerned about flight and its effects. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 43 by CNN_Author_7,Experts discussed how flight impacts society today. Experts discussed how flight impacts society today. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 44 by CNN_Author_7,Experts discussed how flight impacts society today. Experts discussed how flight impacts society today. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 45 by CNN_Author_7,A new report on vacation was published yesterday. The recent travel has sparked debate in the media. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 46 by CNN_Author_7,Experts discussed how flight impacts society today. The recent travel has sparked debate in the media. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 47 by CNN_Author_7,The issue of travel continues to make headlines. A new report on vacation was published yesterday. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 48 by CNN_Author_7,Experts discussed how flight impacts society today. The issue of travel continues to make headlines. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 49 by CNN_Author_7,Many people are concerned about flight and its effects. A new report on vacation was published yesterday. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 50 by CNN_Author_7,Experts discussed how flight impacts society today. The recent travel has sparked debate in the media. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 51 by CNN_Author_7,The recent travel has sparked debate in the media. The recent travel has sparked debate in the media. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 52 by CNN_Author_7,Experts discussed how flight impacts society today. The issue of travel continues to make headlines. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 53 by CNN_Author_7,Experts discussed how flight impacts society today. Many people are concerned about flight and its effects. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 54 by CNN_Author_7,The recent travel has sparked debate in the media. Many people are concerned about flight and its effects. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 55 by CNN_Author_7,The recent travel has sparked debate in the media. Many people are concerned about flight and its effects. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 56 by CNN_Author_7,Many people are concerned about flight and its effects. The issue of travel continues to make headlines. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 57 by CNN_Author_7,Many people are concerned about flight and its effects. Experts discussed how flight impacts society today. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 58 by CNN_Author_7,Many people are concerned about flight and its effects. The issue of travel continues to make headlines. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 59 by CNN_Author_7,A new report on vacation was published yesterday. The issue of travel continues to make headlines. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 60 by CNN_Author_7,Experts discussed how flight impacts society today. A new report on vacation was published yesterday. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 61 by CNN_Author_7,The recent travel has sparked debate in the media. Many people are concerned about flight and its effects. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 62 by CNN_Author_7,The recent travel has sparked debate in the media. Experts discussed how flight impacts society today. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 63 by CNN_Author_7,Many people are concerned about flight and its effects. The issue of travel continues to make headlines. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 64 by CNN_Author_7,Experts discussed how flight impacts society today. A new report on vacation was published yesterday. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 65 by CNN_Author_7,The issue of travel continues to make headlines. A new report on vacation was published yesterday. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 66 by CNN_Author_7,Experts discussed how flight impacts society today. A new report on vacation was published yesterday. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 67 by CNN_Author_7,Many people are concerned about flight and its effects. Experts discussed how flight impacts society today. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 68 by CNN_Author_7,The issue of travel continues to make headlines. Experts discussed how flight impacts society today. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 69 by CNN_Author_7,Experts discussed how flight impacts society today. Experts discussed how flight impacts society today. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 70 by CNN_Author_7,The issue of travel continues to make headlines. The recent travel has sparked debate in the media. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 71 by CNN_Author_7,Many people are concerned about flight and its effects. Experts discussed how flight impacts society today. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 72 by CNN_Author_7,Experts discussed how flight impacts society today. A new report on vacation was published yesterday. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 73 by CNN_Author_7,The recent travel has sparked debate in the media. The recent travel has sparked debate in the media. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 74 by CNN_Author_7,The issue of travel continues to make headlines. The issue of travel continues to make headlines. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 75 by CNN_Author_7,A new report on vacation was published yesterday. The recent travel has sparked debate in the media. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 76 by CNN_Author_7,Many people are concerned about flight and its effects. The recent travel has sparked debate in the media. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 77 by CNN_Author_7,Many people are concerned about flight and its effects. Experts discussed how flight impacts society today. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 78 by CNN_Author_7,The issue of travel continues to make headlines. A new report on vacation was published yesterday. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 79 by CNN_Author_7,Experts discussed how flight impacts society today. The issue of travel continues to make headlines. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 80 by CNN_Author_7,Experts discussed how flight impacts society today. Many people are concerned about flight and its effects. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 81 by CNN_Author_7,Many people are concerned about flight and its effects. A new report on vacation was published yesterday. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 82 by CNN_Author_7,The issue of travel continues to make headlines. The recent travel has sparked debate in the media. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 83 by CNN_Author_7,Many people are concerned about flight and its effects. The issue of travel continues to make headlines. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 84 by CNN_Author_7,The issue of travel continues to make headlines. Experts discussed how flight impacts society today. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 85 by CNN_Author_7,The issue of travel continues to make headlines. The issue of travel continues to make headlines. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 86 by CNN_Author_7,Experts discussed how flight impacts society today. The issue of travel continues to make headlines. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 87 by CNN_Author_7,Many people are concerned about flight and its effects. A new report on vacation was published yesterday. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 88 by CNN_Author_7,Experts discussed how flight impacts society today. Many people are concerned about flight and its effects. A new report on vacation was published yesterday.
CNN_Author_7,CNN,Sample Title 89 by CNN_Author_7,The issue of travel continues to make headlines. Experts discussed how flight impacts society today. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 90 by CNN_Author_7,Experts discussed how flight impacts society today. The issue of travel continues to make headlines. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 91 by CNN_Author_7,Experts discussed how flight impacts society today. The recent travel has sparked debate in the media. The issue of travel continues to make headlines.
CNN_Author_7,CNN,Sample Title 92 by CNN_Author_7,Many people are concerned about flight and its effects. The recent travel has sparked debate in the media. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 93 by CNN_Author_7,Many people are concerned about flight and its effects. Experts discussed how flight impacts society today. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 94 by CNN_Author_7,A new report on vacation was published yesterday. The issue of travel continues to make headlines. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 95 by CNN_Author_7,Many people are concerned about flight and its effects. A new report on vacation was published yesterday. Many people are concerned about flight and its effects.
CNN_Author_7,CNN,Sample Title 96 by CNN_Author_7,The issue of travel continues to make headlines. The recent travel has sparked debate in the media. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 97 by CNN_Author_7,The issue of travel continues to make headlines. The recent travel has sparked debate in the media. Experts discussed how flight impacts society today.
CNN_Author_7,CNN,Sample Title 98 by CNN_Author_7,The recent travel has sparked debate in the media. Experts discussed how flight impacts society today. The recent travel has sparked debate in the media.
CNN_Author_7,CNN,Sample Title 99 by CNN_Author_7,A new report on vacation was published yesterday. Experts discussed how flight impacts society today. A new report on vacation was published yesterday.
CNN_Author_8,CNN,Sample Title 0 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 1 by CNN_Author_8,The recent crime has sparked debate in the media. The recent crime has sparked debate in the media. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 2 by CNN_Author_8,The issue of crime continues to make headlines. The recent crime has sparked debate in the media. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 3 by CNN_Author_8,Many people are concerned about police and its effects. Many people are concerned about police and its effects. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 4 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 5 by CNN_Author_8,The issue of crime continues to make headlines. A new report on investigation was published yesterday. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 6 by CNN_Author_8,Many people are concerned about police and its effects. A new report on investigation was published yesterday. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 7 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 8 by CNN_Author_8,Many people are concerned about police and its effects. A new report on investigation was published yesterday. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 9 by CNN_Author_8,The issue of crime continues to make headlines. Many people are concerned about police and its effects. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 10 by CNN_Author_8,The issue of crime continues to make headlines. The recent crime has sparked debate in the media. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 11 by CNN_Author_8,The recent crime has sparked debate in the media. The issue of crime continues to make headlines. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 12 by CNN_Author_8,The recent crime has sparked debate in the media. The issue of crime continues to make headlines. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 13 by CNN_Author_8,The issue of crime continues to make headlines. Many people are concerned about police and its effects. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 14 by CNN_Author_8,A new report on investigation was published yesterday. Experts discussed how police impacts society today. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 15 by CNN_Author_8,The recent crime has sparked debate in the media. Many people are concerned about police and its effects. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 16 by CNN_Author_8,The issue of crime continues to make headlines. The issue of crime continues to make headlines. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 17 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 18 by CNN_Author_8,The recent crime has sparked debate in the media. The recent crime has sparked debate in the media. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 19 by CNN_Author_8,Experts discussed how police impacts society today. The issue of crime continues to make headlines. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 20 by CNN_Author_8,Many people are concerned about police and its effects. A new report on investigation was published yesterday. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 21 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 22 by CNN_Author_8,The recent crime has sparked debate in the media. Experts discussed how police impacts society today. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 23 by CNN_Author_8,Experts discussed how police impacts society today. Many people are concerned about police and its effects. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 24 by CNN_Author_8,A new report on investigation was published yesterday. The issue of crime continues to make headlines. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 25 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 26 by CNN_Author_8,Many people are concerned about police and its effects. The issue of crime continues to make headlines. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 27 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 28 by CNN_Author_8,A new report on investigation was published yesterday. The recent crime has sparked debate in the media. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 29 by CNN_Author_8,The issue of crime continues to make headlines. The issue of crime continues to make headlines. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 30 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 31 by CNN_Author_8,A new report on investigation was published yesterday. Many people are concerned about police and its effects. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 32 by CNN_Author_8,A new report on investigation was published yesterday. The issue of crime continues to make headlines. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 33 by CNN_Author_8,The issue of crime continues to make headlines. Many people are concerned about police and its effects. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 34 by CNN_Author_8,Many people are concerned about police and its effects. A new report on investigation was published yesterday. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 35 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 36 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 37 by CNN_Author_8,Many people are concerned about police and its effects. The recent crime has sparked debate in the media. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 38 by CNN_Author_8,A new report on investigation was published yesterday. A new report on investigation was published yesterday. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 39 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 40 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 41 by CNN_Author_8,A new report on investigation was published yesterday. The recent crime has sparked debate in the media. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 42 by CNN_Author_8,A new report on investigation was published yesterday. The recent crime has sparked debate in the media. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 43 by CNN_Author_8,Experts discussed how police impacts society today. The issue of crime continues to make headlines. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 44 by CNN_Author_8,A new report on investigation was published yesterday. A new report on investigation was published yesterday. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 45 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 46 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 47 by CNN_Author_8,A new report on investigation was published yesterday. Many people are concerned about police and its effects. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 48 by CNN_Author_8,Many people are concerned about police and its effects. The recent crime has sparked debate in the media. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 49 by CNN_Author_8,The issue of crime continues to make headlines. Experts discussed how police impacts society today. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 50 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 51 by CNN_Author_8,The issue of crime continues to make headlines. Experts discussed how police impacts society today. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 52 by CNN_Author_8,The issue of crime continues to make headlines. Experts discussed how police impacts society today. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 53 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 54 by CNN_Author_8,The issue of crime continues to make headlines. Experts discussed how police impacts society today. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 55 by CNN_Author_8,Many people are concerned about police and its effects. Experts discussed how police impacts society today. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 56 by CNN_Author_8,The issue of crime continues to make headlines. The recent crime has sparked debate in the media. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 57 by CNN_Author_8,Many people are concerned about police and its effects. Experts discussed how police impacts society today. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 58 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 59 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 60 by CNN_Author_8,The recent crime has sparked debate in the media. The recent crime has sparked debate in the media. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 61 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 62 by CNN_Author_8,Experts discussed how police impacts society today. Many people are concerned about police and its effects. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 63 by CNN_Author_8,Many people are concerned about police and its effects. Experts discussed how police impacts society today. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 64 by CNN_Author_8,Experts discussed how police impacts society today. The issue of crime continues to make headlines. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 65 by CNN_Author_8,The issue of crime continues to make headlines. Experts discussed how police impacts society today. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 66 by CNN_Author_8,The recent crime has sparked debate in the media. The issue of crime continues to make headlines. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 67 by CNN_Author_8,A new report on investigation was published yesterday. The issue of crime continues to make headlines. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 68 by CNN_Author_8,A new report on investigation was published yesterday. Experts discussed how police impacts society today. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 69 by CNN_Author_8,The issue of crime continues to make headlines. The issue of crime continues to make headlines. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 70 by CNN_Author_8,Many people are concerned about police and its effects. The issue of crime continues to make headlines. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 71 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 72 by CNN_Author_8,The issue of crime continues to make headlines. A new report on investigation was published yesterday. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 73 by CNN_Author_8,The recent crime has sparked debate in the media. Experts discussed how police impacts society today. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 74 by CNN_Author_8,Experts discussed how police impacts society today. A new report on investigation was published yesterday. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 75 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 76 by CNN_Author_8,The recent crime has sparked debate in the media. A new report on investigation was published yesterday. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 77 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 78 by CNN_Author_8,Experts discussed how police impacts society today. The recent crime has sparked debate in the media. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 79 by CNN_Author_8,A new report on investigation was published yesterday. Many people are concerned about police and its effects. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 80 by CNN_Author_8,Experts discussed how police impacts society today. The issue of crime continues to make headlines. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 81 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 82 by CNN_Author_8,A new report on investigation was published yesterday. The issue of crime continues to make headlines. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 83 by CNN_Author_8,Many people are concerned about police and its effects. A new report on investigation was published yesterday. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 84 by CNN_Author_8,A new report on investigation was published yesterday. The recent crime has sparked debate in the media. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 85 by CNN_Author_8,A new report on investigation was published yesterday. The recent crime has sparked debate in the media. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 86 by CNN_Author_8,Many people are concerned about police and its effects. Experts discussed how police impacts society today. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 87 by CNN_Author_8,The recent crime has sparked debate in the media. The recent crime has sparked debate in the media. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 88 by CNN_Author_8,Experts discussed how police impacts society today. Many people are concerned about police and its effects. The issue of crime continues to make headlines.
CNN_Author_8,CNN,Sample Title 89 by CNN_Author_8,Experts discussed how police impacts society today. The issue of crime continues to make headlines. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 90 by CNN_Author_8,The recent crime has sparked debate in the media. Many people are concerned about police and its effects. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 91 by CNN_Author_8,Experts discussed how police impacts society today. A new report on investigation was published yesterday. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 92 by CNN_Author_8,The issue of crime continues to make headlines. Many people are concerned about police and its effects. Many people are concerned about police and its effects.
CNN_Author_8,CNN,Sample Title 93 by CNN_Author_8,The recent crime has sparked debate in the media. The recent crime has sparked debate in the media. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 94 by CNN_Author_8,Experts discussed how police impacts society today. Experts discussed how police impacts society today. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 95 by CNN_Author_8,The issue of crime continues to make headlines. The recent crime has sparked debate in the media. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 96 by CNN_Author_8,Many people are concerned about police and its effects. The issue of crime continues to make headlines. Experts discussed how police impacts society today.
CNN_Author_8,CNN,Sample Title 97 by CNN_Author_8,Experts discussed how police impacts society today. Many people are concerned about police and its effects. The recent crime has sparked debate in the media.
CNN_Author_8,CNN,Sample Title 98 by CNN_Author_8,The recent crime has sparked debate in the media. Many people are concerned about police and its effects. A new report on investigation was published yesterday.
CNN_Author_8,CNN,Sample Title 99 by CNN_Author_8,The issue of crime continues to make headlines. The issue of crime continues to make headlines. Experts discussed how police impacts society today.
CNN_Author_9,CNN,Sample Title 0 by CNN_Author_9,Many people are concerned about concert and its effects. A new report on album was published yesterday. Experts discussed how concert impacts society today.
CNN_Author_9,CNN,Sample Title 1 by CNN_Author_9,Many people are concerned about concert and its effects. The recent music has sparked debate in the media. The recent music has sparked debate in the media.
CNN_Author_9,CNN,Sample Title 2 by CNN_Author_9,Experts discussed how concert impacts society today. The issue of music continues to make headlines. Experts discussed how concert impacts society today.
CNN_Author_9,CNN,Sample Title 3 by CNN_Author_9,The recent music has sparked debate in the media. Experts discussed how concert impacts society today. The recent music has sparked debate in the media.
CNN_Author_9,CNN,Sample Title 4 by CNN_Author_9,Many people are concerned about concert and its effects. The recent music has sparked debate in the media. The recent music has sparked debate in the media.
CNN_Author_9,CNN,Sample Title 5 by CNN_Author_9,Many people are concerned about concert and its effects. The recent music has sparked debate in the media. Experts discussed how concert impacts society today.
CNN_Author_9,CNN,Sample Title 6 by CNN_Author_9,Many people are concerned about concert and its effects. The recent music has sparked debate in the media. A new report on album was published yesterday.
CNN_Author_9,CNN,Sample Title 7 by CNN_Author_9,The issue of music continues to make headlines. The issue of music continues to make headlines. The recent music has sparked debate in the media.
CNN_Author_9,CNN,Sample Title 8 by CNN_Author_9,Experts discussed how concert impacts society today. Many people are concerned about concert and its effects. Experts discussed how concert impacts society today.
CNN_Author_9,CNN,Sample Title 9 by CNN_Author_9,The recent music has sparked debate in the media. A new report on album was published yesterday. A new report on album was published yesterday.
CNN_Author_9,CNN,Sample Title 10 by CNN_Author_9,The issue of music continues to make headlines. A new report on album was published yesterday. Experts discussed how concert impacts society today.
CNN_Author_9,CNN,Sample Title 11 by CNN_Author_9,Experts discussed how concert impacts society today. A new report on album was published yesterday. The recent music has sparked debate in the media.
CNN_Author_9,CNN,Sample Title 12 by CNN_Author_9,A new report on album was published yesterday. The issue of music continues to make headlines. Many people are concerned about concert and its effects.
CNN_Author_9,CNN,Sample Title 13 by CNN_Author_9,Many people are concerned about concert and its effects. Many people are concerned about concert and its effects. The issue of music continues to make headlines.
CNN_Author_9,CNN,Sample Title 14 by CNN_Author_9,A new report on album was published yesterday. Experts discussed how concert impacts society today. A new report on album was published yesterday.
CNN_Author_9,CNN,Sample Title 15 by CNN_Author_9,Experts discussed how concert impacts society today. The issue of music continues to make headlines. Many people are concerned about concert and its effects.
CNN_Author_9,CNN,Sample Title 16 by CNN_Author_9,Many people are concerned about concert and its effects. A new report on album was published yesterday. The recent music has sparked debate in the media.
CNN_Author_9,CNN,Sample Title 17 by CNN_Author_9,Experts discussed how concert impacts society today. Experts discussed how concert impacts society today. A new report on album was published yesterday.
CNN_Author_9,CNN,Sample Title 18 by CNN_Author_9,Many people are concerned about concert and its effects. The recent music has sparked debate in the media. The issue of music continues to make headlines.
CNN_Author_9,CNN,Sample Title 19 by CNN_Author_9,Experts discussed how concert impacts society today. The recent music has sparked debate in the media. A new report on album was published yesterday.
CNN_Author_9,CNN,Sample Title 20 by CNN_Author_9,A new report on album was published yesterday. The issue of music continues to make headlines. A new report on album was published yesterday.
CNN_Author_9,CNN,Sample Title 21 by CNN_Author_9,Many people are concerned about concert and its effects. The recent music has sparked debate in the media. The issue of music continues to make headlines.
CNN_Author_9,CNN,Sample Title 22 by CNN_Author_9,The issue of music continues to make headlines. The issue of music continues to make headlines. Experts discussed how concert impacts society today.
CNN_Author_9,CNN,Sample Title 23 by CNN_Author_9,The issue of music continues to make headlines. Experts discussed how concert impacts society today. The recent music has sparked debate in the media.
